__time,/Angular_Velocity/angular_velocity_1,/Angular_Velocity/angular_velocity_2,/Angular_Velocity/angular_velocity_3,/Angular_Velocity/angular_velocity_4,/Angular_Velocity/angular_velocity_5,/Angular_Velocity/angular_velocity_6,/Angular_Velocity/garbage_data,/Angular_Velocity/index,/Angular_Velocity/recent_ts_1,/Angular_Velocity/recent_ts_2,/Angular_Velocity/recent_ts_3,/Angular_Velocity/recent_ts_4,/Angular_Velocity/recent_ts_5,/Angular_Velocity/recent_ts_6,/Angular_Velocity/timestamp,/ft300_data/exp_filtered/header/stamp,/ft300_data/exp_filtered/wrench/force/x,/ft300_data/exp_filtered/wrench/force/y,/ft300_data/exp_filtered/wrench/force/z,/ft300_data/exp_filtered/wrench/torque/x,/ft300_data/exp_filtered/wrench/torque/y,/ft300_data/exp_filtered/wrench/torque/z,/ft300_data/lowpass_filtered/header/stamp,/ft300_data/lowpass_filtered/wrench/force/x,/ft300_data/lowpass_filtered/wrench/force/y,/ft300_data/lowpass_filtered/wrench/force/z,/ft300_data/lowpass_filtered/wrench/torque/x,/ft300_data/lowpass_filtered/wrench/torque/y,/ft300_data/lowpass_filtered/wrench/torque/z,/ft300_data/raw/header/stamp,/ft300_data/raw/wrench/force/x,/ft300_data/raw/wrench/force/y,/ft300_data/raw/wrench/force/z,/ft300_data/raw/wrench/torque/x,/ft300_data/raw/wrench/torque/y,/ft300_data/raw/wrench/torque/z
1698354364.244993,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.420104910,-2.839362689,8.914780293,0.088901126,-0.114230268,-0.119862302,,,,,,,
1698354364.246340,0.000000000,0.000000000,0.000000000,0.000000000,9.483919489,0.458835214,4505.000000000,129.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6401381.000000000,1769685.000000000,6412347.000000000,,,,,,,,,,,,,,,,,,,,,
1698354364.246778,,,,,,,,,,,,,,,,1698354364.845178604,1.157952096,-3.317048168,8.256656976,0.074635132,-0.100068599,-0.115473289,,,,,,,,,,,,,,
1698354364.246953,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.351878798,-2.947882414,8.670278373,0.086816104,-0.111421368,-0.118758915,,,,,,,
1698354364.247048,,,,,,,,,,,,,,,,1698354364.854074955,1.815964072,-3.682786126,9.059325581,0.103317566,-0.135034299,-0.101389315,,,,,,,,,,,,,,
1698354364.247112,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.345272024,-3.069240511,8.578367076,0.085655517,-0.110283483,-0.117628103,,,,,,,
1698354364.247181,,,,,,,,,,,,,,,,1698354364.863689184,3.204473054,-4.714589594,11.113460465,0.181158783,-0.215017150,-0.075355726,,,,,,,,,,,,,,
1698354364.248986,,,,,,,,,,,,,,,,1698354364.872645855,3.703354790,-5.093442196,11.950768372,0.194079391,-0.222008575,-0.074542290,,,,,,,,,,,,,,
1698354364.249135,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.523005199,-3.281735467,8.830080536,0.089315236,-0.114627425,-0.115130151,,,,,,,
1698354364.249225,,,,,,,,,,,,,,,,1698354364.881826162,3.022516093,-4.510081647,11.228614697,0.131539696,-0.170504287,-0.095216916,,,,,,,,,,,,,,
